sample_index,source_internal_knot_count,canonical_internal_knot_count,mse_tolerance,method,mse,final_internal_knot_count,canonical_count_error,source_count_error,threshold_satisfied,elapsed_ms,timing_scope,parameterization,internal_knots
2172,13,10,2.5e-05,uniform_gradient_pruning,2.042173312667651e-05,7,-3,-6,True,12727.257299993653,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.17733554603822327, 0.4747871697159541, 0.5579298955684463, 0.6162891845889162, 0.7097996185639243, 0.7252014089264468, 0.7968902208462624]"
58,13,8,2.5e-05,ours,2.3204845892718152e-05,9,1,-4,True,17.1869,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.11548994481563568, 0.15654538571834564, 0.3628826439380646, 0.39546772837638855, 0.42744290828704834, 0.6197041869163513, 0.7939199209213257, 0.8586463332176208, 0.8973233699798584]"
58,13,8,2.5e-05,kang_sparse_2015_adaptation,2.120138833060895e-05,8,0,-5,True,2778.3458000048995,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.139672256097561, 0.22961128048780488, 0.33650914634146345, 0.45846036585365857, 0.6095655487804879, 0.658155487804878, 0.7557164634146342, 0.8294588414634145]"
58,13,8,2.5e-05,uniform_gradient_pruning,2.0460317353686e-05,7,-1,-6,True,12205.069000003277,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.14315463977687073, 0.24583057920243276, 0.32889692670873777, 0.4363029708941297, 0.6828922070943524, 0.751472178025449, 0.8259846950553658]"
1335,13,9,2.5e-05,ours,1.9987911217333678e-05,11,2,-2,True,17.330849999999998,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.11482570320367813, 0.15594513714313507, 0.23383381962776184, 0.26668158173561096, 0.2984982430934906, 0.43262866139411926, 0.46603742241859436, 0.5937182903289795, 0.6856220364570618, 0.7884043455123901, 0.8522355556488037]"
1335,13,9,2.5e-05,kang_sparse_2015_adaptation,2.1214856283969905e-05,9,0,-4,True,2874.128399998881,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.17054115853658536, 0.3170731707317073, 0.34127286585365857, 0.4510766006097562, 0.5121951219512195, 0.6099466463414633, 0.6341463414634146, 0.7076981707317073, 0.8128810975609756]"
1335,13,9,2.5e-05,uniform_gradient_pruning,1.835414669781569e-05,7,-2,-6,True,12143.794300005538,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.15720515034148344, 0.3348131022300078, 0.43085211622384717, 0.5179658727654508, 0.6647390377126577, 0.7000154416728885, 0.7829951189796306]"
3029,13,7,2.5e-05,ours,2.4864699517683227e-05,12,5,-1,True,17.2602,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.1624172478914261, 0.20282156765460968, 0.23830363154411316, 0.2712618410587311, 0.4300330579280853, 0.4612777829170227, 0.5234368443489075, 0.5548861026763916, 0.5865824222564697, 0.6184532046318054, 0.8221293091773987, 0.8958508968353271]"
3029,13,7,2.5e-05,kang_sparse_2015_adaptation,1.4911106279488369e-05,7,0,-6,True,2028.7375999905635,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.1949314024390244, 0.2440929878048781, 0.36623475609756095, 0.4881859756097561, 0.7313262195121951, 0.8166920731707318, 0.8677591463414634]"
3029,13,7,2.5e-05,uniform_gradient_pruning,2.3334729067168986e-05,4,-3,-9,True,13701.485099998536,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.20889290639108898, 0.7485743422738143, 0.808945966577386, 0.8547061045155421]"
1149,13,8,2.5e-05,ours,2.231138036144815e-05,13,5,0,True,17.128149999999998,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.0484817698597908, 0.28592053055763245, 0.3179580569267273, 0.3502570390701294, 0.4441549479961395, 0.4735659658908844, 0.502470850944519, 0.5316418409347534, 0.6510940194129944, 0.7542643547058105, 0.7884189486503601, 0.8210128545761108, 0.8950197100639343]"
1149,13,8,2.5e-05,kang_sparse_2015_adaptation,2.0385969279867827e-05,8,0,-5,True,2764.9338000046555,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.12195121951219512, 0.1951219512195122, 0.29234946646341464, 0.41425304878048785, 0.5851753048780488, 0.6688262195121951, 0.7320884146341463, 0.8294588414634145]"
1149,13,8,2.5e-05,uniform_gradient_pruning,2.409423597377848e-05,7,-1,-6,True,12329.301499994472,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.12270681101205118, 0.2595986798920456, 0.40036552021942995, 0.6159076323353987, 0.6537042342628762, 0.7136963843890475, 0.8286002698373959]"
1389,13,8,2.5e-05,ours,2.2640160002544593e-05,9,1,-4,True,17.5642,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.15058967471122742, 0.19091525673866272, 0.22924992442131042, 0.4288368225097656, 0.4603261947631836, 0.5508206486701965, 0.6449270844459534, 0.8151294589042664, 0.8496506214141846]"
1389,13,8,2.5e-05,kang_sparse_2015_adaptation,1.3053747986131738e-05,9,1,-4,True,2759.7067000024254,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.1461509146341463, 0.2193216463414634, 0.3124047256097562, 0.3170731707317073, 0.42949695121951226, 0.5476371951219513, 0.6461509146341464, 0.7475228658536586, 0.8159298780487804]"
1389,13,8,2.5e-05,uniform_gradient_pruning,1.5243927326184682e-05,8,0,-5,True,11763.860799997929,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.21175648777980136, 0.3195881579663405, 0.3443224042572475, 0.45387817762453964, 0.5028876289174434, 0.6527358781642006, 0.7548084019223591, 0.8020682710301887]"
2887,13,9,2.5e-05,ours,2.3973649175038336e-05,15,6,2,True,17.8276,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.13361655175685883, 0.17935241758823395, 0.21994595229625702, 0.2589191198348999, 0.2942444384098053, 0.39322078227996826, 0.460344135761261, 0.4921382665634155, 0.5551007390022278, 0.5866778492927551, 0.6753652691841125, 0.7062729001045227, 0.7389074563980103, 0.8616973757743835, 0.8994464874267578]"
2887,13,9,2.5e-05,kang_sparse_2015_adaptation,1.4454988355310294e-05,9,0,-4,True,2635.298300010618,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.1461509146341463, 0.22008384146341464, 0.2930640243902439, 0.36623475609756095, 0.484375, 0.5499237804878049, 0.682545731707317, 0.7719131097560976, 0.8548018292682927]"
2887,13,9,2.5e-05,uniform_gradient_pruning,1.692450725431257e-05,7,-2,-6,True,12435.102500006906,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.25336462292602224, 0.2864693148419348, 0.3220561484820437, 0.4983413633266238, 0.5328736072984055, 0.7988447787334145, 0.8452579708799128]"
716,13,8,2.5e-05,ours,1.624918174931065e-05,9,1,-4,True,16.961,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,chord_length,"[0.14526264369487762, 0.2730477750301361, 0.36244988441467285, 0.3963955342769623, 0.5430371165275574, 0.5710972547531128, 0.7188597917556763, 0.7789427638053894, 0.7842247486114502]"
716,13,8,2.5e-05,kang_sparse_2015_adaptation,2.4253364535681476e-05,8,0,-5,True,2864.328099996783,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.17054115853658536, 0.30363948170731714, 0.3980564024390244, 0.4881859756097561, 0.6095655487804879, 0.6800685975609755, 0.7625762195121951, 0.8294588414634145]"
716,13,8,2.5e-05,uniform_gradient_pruning,2.078391184637176e-05,8,0,-5,True,12275.094500000705,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.18672390903908842, 0.30796751999354194, 0.411284640210344, 0.4341211315615981, 0.6200151591735947, 0.7048878669988, 0.748835618991601, 0.8173704225674021]"
246,13,9,2.5e-05,ours,2.4942100883641494e-05,15,6,2,True,17.7323,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.18949177861213684, 0.2244875282049179, 0.28677862882614136, 0.3197925090789795, 0.4158935546875, 0.4472939074039459, 0.4794599413871765, 0.5108813643455505, 0.5414732694625854, 0.6318386197090149, 0.6648848652839661, 0.8080762624740601, 0.8422185778617859, 0.8847151398658752, 0.9334758520126343]"
246,13,9,2.5e-05,kang_sparse_2015_adaptation,2.321190508133126e-05,8,-1,-5,True,2715.4948999959743,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.17054115853658536, 0.3168826219512195, 0.41463414634146345, 0.5472084603658536, 0.5609756097560976, 0.6589176829268292, 0.8044969512195123, 0.8570884146341463]"
246,13,9,2.5e-05,uniform_gradient_pruning,1.914360413386201e-05,8,-1,-5,True,11556.034199995338,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.15888363465355693, 0.34546427675835534, 0.39800811657337815, 0.5412366829345789, 0.6276320287806583, 0.7326371408977902, 0.7601044823460723, 0.8592637296583355]"
1557,13,8,2.5e-05,ours,2.346630766275024e-05,10,2,-3,True,17.199399999999997,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.1148558035492897, 0.19825410842895508, 0.2678527534008026, 0.3624621033668518, 0.4885575771331787, 0.5874744057655334, 0.6203588247299194, 0.8589534163475037, 0.8973551392555237, 0.9404813051223755]"
1557,13,8,2.5e-05,kang_sparse_2015_adaptation,2.146048156550156e-05,8,0,-5,True,2754.20410001243,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.1951219512195122, 0.27705792682926833, 0.390625, 0.5125762195121951, 0.6099466463414633, 0.6833079268292682, 0.7724847560975611, 0.8830030487804877]"
1557,13,8,2.5e-05,uniform_gradient_pruning,1.6809991102634e-05,8,0,-5,True,11893.251499990583,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.16826820103773013, 0.1857701257800819, 0.3206179091019299, 0.38222955250211466, 0.5482558878410779, 0.5938575111686082, 0.7911003086091744, 0.8953076000198893]"
4010,14,8,2.5e-05,ours,2.1151202892444712e-05,9,1,-5,True,18.03015,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.11776982247829437, 0.26561978459358215, 0.2973974049091339, 0.3602481186389923, 0.4837033450603485, 0.5783286094665527, 0.7144712209701538, 0.7516902089118958, 0.9368706941604614]"
4010,14,8,2.5e-05,kang_sparse_2015_adaptation,2.0849975021893762e-05,8,0,-6,True,2806.6834999917774,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.1480564024390244, 0.2440929878048781, 0.4632240853658537, 0.5255335365853658, 0.6169969512195123, 0.7008384146341463, 0.8244092987804879, 0.9073932926829268]"
4010,14,8,2.5e-05,uniform_gradient_pruning,1.9624690073178495e-05,7,-1,-7,True,12297.832500000368,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.1337781475687214, 0.46093381542229783, 0.5093970498058148, 0.6330572586979644, 0.6573232204045906, 0.8381539688499039, 0.8973888253956721]"
495,14,8,2.5e-05,ours,2.413906445397384e-05,9,1,-5,True,17.00995,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.10809999704360962, 0.3193886876106262, 0.35313260555267334, 0.5789901614189148, 0.6113683581352234, 0.6777946949005127, 0.7499468922615051, 0.8521254658699036, 0.8926809430122375]"
495,14,8,2.5e-05,kang_sparse_2015_adaptation,1.121881805589759e-05,7,-1,-7,True,3107.091300014872,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.1949314024390244, 0.310594512195122, 0.4075838414634147, 0.5476371951219513, 0.6368140243902439, 0.7244664634146342, 0.8294588414634145]"
495,14,8,2.5e-05,uniform_gradient_pruning,1.4928736334431095e-05,6,-2,-8,True,12994.931699999142,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.3368455371294596, 0.4020142917767071, 0.5590490908366287, 0.6373726889881703, 0.7443179377355625, 0.7900218044202936]"
2116,14,10,2.5e-05,ours,2.397465520189885e-05,14,4,0,True,17.1645,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.10551463067531586, 0.1410553902387619, 0.21068908274173737, 0.27189698815345764, 0.364795982837677, 0.39589086174964905, 0.4944855570793152, 0.5618269443511963, 0.6646222472190857, 0.7454913854598999, 0.7834940552711487, 0.8170263767242432, 0.8519005179405212, 0.893252968788147]"
2116,14,10,2.5e-05,kang_sparse_2015_adaptation,1.4555521960011502e-05,9,-1,-5,True,2646.226700002444,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.14634146341463417, 0.1605373475609756, 0.2673399390243903, 0.3858612804878049, 0.4807545731707317, 0.5445884146341463, 0.6099466463414633, 0.751905487804878, 0.8128810975609756]"
2116,14,10,2.5e-05,uniform_gradient_pruning,1.2772574288170157e-05,9,-1,-5,True,11458.058799995342,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.1348761538507562, 0.19459871679779686, 0.2397524683070354, 0.42570259435949376, 0.46890221064482973, 0.5411018706249904, 0.6081190692980947, 0.7668362440976979, 0.8009367702634874]"
2020,14,7,2.5e-05,ours,2.3291382595245254e-05,7,0,-7,True,17.2971,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.19998860359191895, 0.23496131598949432, 0.3669132590293884, 0.5289697647094727, 0.5615618228912354, 0.6945357322692871, 0.7301794290542603]"
2020,14,7,2.5e-05,kang_sparse_2015_adaptation,1.313590640461172e-05,8,1,-6,True,2631.2812000105623,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.18387957317073172, 0.25876524390243905, 0.3784298780487805, 0.44626524390243905, 0.5240091463414634, 0.6307164634146342, 0.7130335365853658, 0.7808689024390244]"
2020,14,7,2.5e-05,uniform_gradient_pruning,1.9517918203844836e-05,6,-1,-8,True,12505.988999997498,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.16964799964028998, 0.4090011318497957, 0.47965725003686976, 0.49621386363776293, 0.6094702852189166, 0.7150940408113563]"
1143,14,7,2.5e-05,ours,2.474040509617084e-05,12,5,-2,True,17.85875,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.20015999674797058, 0.2681823968887329, 0.3319651484489441, 0.39291152358055115, 0.4228939712047577, 0.45352816581726074, 0.5148584842681885, 0.6073904633522034, 0.6395514607429504, 0.708450198173523, 0.7452040910720825, 0.8913178443908691]"
